1092,Greater Johnstown Career and Technology Center
1093,Greater Southern Tier BOCES
1094,Green Mountain College
1095,Greenfield Community College
1096,Greenville Technical College
1097,Greenville University
1098,Grifols Academy of Plasmapheresis
1099,Griggs International Academy
1100,Grinnell College
1101,Guilford Technical Community College
1102,Gulf Coast Montessori Teacher Education Center
1103,Gurnick Academy of Medical Arts
1104,Gwinnett College
1105,Gwynedd Mercy University
1106,H. Councill Trenholm State Community College
1107,HCI College
1108,HDS Truck Driving Institute
1109,HEC Montréal
1110,HUMINT Training - Joint Center of Excellence
1111,Hacienda La Puente Adult Education
1112,Hagerstown Community College
1113,Hair Expressions - Paul Mitchell Partner School
1114,Hamline University
1115,Hampshire College
1116,Hampton University
1117,Hannibal-LaGrange University
1118,Harcum College
1119,Hardin-Simmons University
1120,Harding University
1121,Harper College
1122,Harris School of Business - Cherry Hill
1123,Harris-Stowe State University
1124,Harrisburg Area Community College
1125,Harrisburg University of Science and Technology
1126,Harrison College - Indianapolis
1127,Hartford Seminary
1128,Harvard University
1129,Hawaii Pacific University
1130,Hawkeye Community College
1131,Hays Academy of Hair Design
1132,Haywood Community College
1133,Hazard Community and Technical College
1134,Heald College - Central Administrative Office
1135,Healing Hands School of Holistic Health
1136,Healing Mountain Massage School
1137,"Health and Style Institute, LLC"
1138,Healthy Hair Academy - Dallas
1139,Heartland Community College
1140,Hebrew Theological College
1141,Hebrew Union College - Jewish Institute of Religion
1142,Heidelberg University
1143,Helms College
1144,Henderson Community College
1145,Henderson State University
1146,Hennepin Technical College
1147,Henry Ford College
1148,Heritage College
1149,Heritage College - Denver
1150,Heritage Institute
1151,Herzing University
1152,Hibbing Community College
1153,High Desert Medical College
1154,High Point University
1155,Highland Community College
1156,Hill College
1157,Hillsborough Community College
1158,Hillsdale Beauty College
1159,Hillsdale College
1160,Hinds Community College
1161,Hiram College
1162,Hocking College
1163,Hodges University
1164,Hofstra University
1165,Holland College
1166,Hollywood Institute of Beauty Careers
1167,Holmes Community College
1168,Holy Apostles College and Seminary
1169,Holy Cross College
1170,Holy Family College
1171,Holy Family University
1172,Holyoke Community College
1173,Hondros College of Nursing
1174,Hood College
1175,Hood Theological Seminary
1176,Hope International University
1177,Hopkinsville Community College
1178,Horizon College and Seminary
1179,Horry-Georgetown Technical College
1180,Houghton College
1181,Houghton Lake Institute of Cosmetology LLC
1182,House of Heavilin Beauty College - Raymore
1183,Houston Area Plumbing Joint Apprenticeship Committee
1184,Houston Community College
1185,Houston Montessori Center
1186,Houston School of Houston School of Carpentry
1187,Houston Training Schools
1188,Howard College
1189,Howard Community College
1190,Howard University
1191,Hudson County Community College
1192,Hudson Valley Community College
1193,Hult International Business School
1194,"Humber College Institute of Technology & Advanced Learning University of Guelph, Kemptville Campus"
1195,Humphreys University
1196,Hunter Business School
1197,Hunter College of the City University of New York
1198,Huntington University
1199,Huron University College
1200,Hussian College
1201,Husson University
1202,Hutchinson Community College
1203,IBMC College - Fort Collins
1204,IBO Technology Course
1205,ICDC College
1206,ICPR Junior College
1207,IITR Truck Schools
1208,INTRAX International Institute
1209,ITT Technical Institute - Indianapolis
1210,ITT Technical Institute - Spokane Valley
1211,Idaho State University
1212,Ideal Beauty Academy
1213,Illinois Central College
1214,Illinois Eastern Community Colleges
1215,Illinois Institute of Technology
1216,Illinois Media School
1217,Illinois School of Health Careers - Chicago
1218,Illinois State University
1219,Illinois Valley Community College
1220,Imagine - Paul Mitchell Partner School
1221,Immaculata University
1222,Immokalee Technical College
1223,Independence Community College
1224,Indian Hills Community College
1225,Indian River State College
1226,Indiana Institute of Technology
1227,Indiana State University
1228,Indiana University - Purdue University Indianapolis
1229,Indiana University Bloomington
1230,Indiana University East
1231,Indiana University Kokomo
1232,Indiana University School of Optometry
1233,Indiana University South Bend
1234,Indiana University Southeast
1235,Indiana University of Pennsylvania
1236,Indiana Wesleyan University
1237,Innovations Design Academy
1238,Institut national de la recherche scientifique
1239,Institute for Guided Studies
1240,Institute for Therapeutic Massage
1241,Institute of Allied Medical Professions - Stamford
1242,Institute of Health Sciences
1243,Institute of Health and Technology
1244,Institute of Medical Careers
1245,Institute of Technology
1246,Instituto de Educacion Tecnica Ocupacional La Reine
1247,IntelliTec College - Grand Junction
1248,Inter American University of Puerto Rico Aguadilla
1249,Inter American University of Puerto Rico Barranquitas
1250,Inter American University of Puerto Rico Bayamon
1251,Inter American University of Puerto Rico Guayama
1252,Inter American University of Puerto Rico Metropolitan Campus
1253,Inter American University of Puerto Rico Ponce
1254,Interactive College of Technology
1255,Interboro Institute
1256,Intercoast Colleges
1257,Interface College
1258,International Academy of Hair Design - Mesa
1259,International Beauty School
1260,International Business College - El Paso
1261,"International House New York, Inc. dba OHC"
1262,International Institute for Restorative Practices
1263,"International Institute of Cosmetology, LLC"
1264,International School of Beauty
1265,"International School of Health, Beauty & Technology"
1266,International Training Fund
1267,International Union of Operating Engineers: Local 825
1268,"Intrax English Academies, LLC d/b/a Stafford House International"
1269,Inver Hills Community College
1270,Iona College
1271,Iowa Central Community College
1272,Iowa Lakes Community College
1273,Iowa School of Beauty
1274,Iowa State University of Science and Technology
1275,Iowa Valley Community College District
1276,Iowa Wesleyan University
1277,Iowa Western Community College
1278,Itasca Community College
1279,Itawamba Community College
1280,Ivy Tech Community College of Indiana
1281,J F Ingram State Technical College
1282,J Sargeant Reynolds Community College
1283,J.F. Ingram Technical College
1284,Jackson College
1285,Jackson State Community College
1286,Jacksonville Beauty Institute
1287,James Albert School of Cosmetology
1288,James H. Faulkner State Community College
1289,Jamestown Business College
1290,Jamestown Community College
1291,Jay's Technical Institute
1292,Jean Madeline Aveda Institute
1293,Jefferson College
1294,Jefferson College of Health Sciences
1295,Jefferson Community College
1296,Jefferson Community and Technical College
1297,Jefferson Davis Community College
1298,Jefferson State Community College
1299,Jefferson Technical College
1300,Jefferson-Lewis-Hamilton-Herkimer-Oneida BOCES
1301,Jenks Beauty College
1302,Jenny Lea Academy of Cosmetology
1303,Jersey College
1304,John A Logan College
1305,John Abbott College
1306,John Brown University
1307,John Carroll University
1308,John F. Kennedy University
1309,John Jay College of Criminal Justice of the City University of New York
1310,John Marshall Law School - Atanta
1311,John Paolo's Xtreme Beauty Institute
1312,"John Paolo's Xtreme Beauty Institute, Goldwell Products Artistry"
1313,John Tyler Community College
1314,John Wood Community College
1315,Johns Hopkins University
1316,Johnson & Wales University
1317,Johnson County Community College
1318,Jolie Health and Beauty Academy of Hazelton
1319,Joliet Junior College
1320,Jones College - Jacksonville
1321,Jones County Junior College
1322,Jones Hair Design College
1323,Josef's School of Hair Design Inc
1324,Joseph?s College of Cosmetology - Lincoln
1325,Judson University
1326,Justice Institute of British Columbia
1327,Kalamazoo Valley Community College
1328,Kankakee Community College
1329,Kansas City Kansas Community College
1330,Kansas City University of Medicine and Biosciences
1331,Kansas State University
1332,Kaplan International
1333,Kaplan Test Prep
1334,Kaskaskia College
1335,Katharine Gibbs School - New York City
1336,Kean University
1337,Keck Graduate Institute of Applied Life Sciences
1338,Keiser University
1339,Kellogg Community College
1340,Kendall College
1341,Kennebec Valley Community College
1342,Kenneth Shuler School of Cosmetology
1343,Kenneth Shuler School of Cosmetology and Hair Design
1344,Kenny's Academy of Barbering
1345,Kent State University
1346,Kettering College
1347,Keuka College
1348,Keune Academy by 124
1349,Keystone College
1350,Kilgore College
1351,"Kings Colleges USA, LLC, d/b/a Kings Education"
1352,Kingston Bible College
1353,King’s University College at Western University
1354,Kirkwood Community College
1355,Kirtland Community College
1356,Knox Technical Center
1357,Kutztown University of Pennsylvania
1358,Kwantlen Polytechnic University
1359,L'Academie de Cuisine
1360,L'esprit Academy
1361,L.E. Fletcher Technical Community College
1362,LADO International Institute
1363,LASC: American Language and Culture
1364,La Belle Beauty Academy
1365,La Cité collégiale
1366,La Roche College
1367,La Salle University
1368,La Sierra University
1369,LaGrange College
1370,LaSalle College
1371,LaSalle Tech
1372,Lab Four Professional Development Center
1373,Labette Community College
1374,Lac Courte Oreilles Ojibwe College
1375,Lackawanna College
1376,Lacy Cosmetology School
1377,Lake Erie College
1378,Lake Erie College of Osteopathic Medicine
1379,Lake Forest Graduate School of Management
1380,Lake Land College
1381,Lake Michigan College
1382,Lake Region State College
1383,Lake Superior College
1384,Lake Superior State University
1385,Lake Technical College
1386,Lake-Sumter State College
1387,Lakehead University
1388,Lakeland Community College
1389,Lakeland University
1390,Lakes Region Community College
1391,Lakeshore Technical College
1392,Lakeside School of Massage Therapy
1393,Lakeview College of Nursing
1394,Lamar Institute of Technology
1395,Lamar State College - Port Arthur
1396,Lambton College of Applied Arts and Technology
1397,Lancaster Bible College
1398,Lancaster County Career and Technology Center
1399,Langara College
1400,Langston University
1401,Language Studies International
1402,Language Systems International
1403,Lanier Technical College
1404,Lansing Community College
1405,Laramie County Community College
1406,Laredo College
1407,Laurel Technical Institute - Sharon
1408,Laurentian University
1409,Laurus College
1410,Lawrence Technological University
1411,Le Cordon Bleu College of Culinary Arts - Austin
1412,Le Cordon Bleu College of Culinary Arts - Pasadena
1413,Le Cordon Bleu College of Culinary Arts - Portland
1414,Le Cordon Bleu College of Culinary Arts - Scottsdale
1415,LeTourneau University
1416,Learey Technical College
1417,LearnQuest - Bala Cynwyd
1418,Lebanon Valley College
1419,Leech Lake Tribal College
1420,Lehigh Carbon Community College
1421,Lehigh Valley Hospital & Health Network
1422,Lenoir Community College
1423,Leon Studio One School of Beauty Knowledge
1424,Lesley University
1425,Lewis University
1426,Lewis and Clark Community College
1427,Lex La-Ray Technical Center
1428,Lexington Theological Seminary
1429,Life Pacific University
1430,Life Time Academy
1431,Lil Lou's Beauty and Barber College
1432,Lincoln Christian University
1433,Lincoln College
1434,Lincoln College of New England
1435,Lincoln College of Technology - Dayton
1436,Lincoln Land Community College
1437,Lincoln Memorial University
1438,Lincoln Technical Institute - Edison
1439,Lincoln Technical Institute - Fern Park
1440,Lincoln Technical Institute - Hartford
1441,Lincoln University
1442,Lindenwood University
1443,Lindsey Hopkins Technical College
1444,Lindsey Wilson College
1445,Lingua Language Center at Broward College
1446,Linn-Benton Community College
1447,Lively Technical College
1448,Living Arts College@School of Communication Arts
1449,Lock Haven University of Pennsylvania
1450,Logos Evangelical Seminary
1451,Loma Linda University
1452,Lone Star College System
1453,Long Island Beauty School
1454,Long Island Business Institute - Flushing
1455,Long Island Jewish Medical Center
1456,Long Island University
1457,Longwood University
1458,Lorain County Community College
1459,Lord Fairfax Community College
1460,Los Angeles Film School - Hollywood
1461,Los Angeles ORT College
1462,Los Angeles Recording School
1463,Louisiana State University and A&M College
1464,Louisiana Technical College - Delta-Ouachita Campus
1465,Louisiana Technical College - Lafayette
1466,Lourdes University
1467,Loyalist College of Applied Arts and Technology
1468,Loyola Marymount University
1469,Loyola University Chicago
1470,Loyola University Maryland
1471,Loyola University New Orleans
1472,Lumos Language School
1473,Luna Community College
1474,Lurleen B Wallace Community College
1475,Lutheran School of Theology at Chicago
1476,Lutheran Services New York Alliance
1477,Luzerne County Community College
1478,Lyle's College of Beauty
1479,Lynnes Welding Training
1480,MAK Beauty Institute
1481,MBTI Business Training Institute
1482,MCI Institute of Technology
1483,MCPHS University
1484,"MDT College of Health Sciences, Inc."
1485,MJ's Beauty Academy Inc
1486,MacCormac College
1487,MacEwan University
1488,Macomb Community College
1489,Madison Area Technical College
1490,Madison Media Institute
1491,Madisonville Community College
1492,Madonna University
1493,Maharishi International University
1494,Maine Maritime Academy
1495,Malone University
1496,Manatee Technical College
1497,Manchester University
1498,Manhattan Area Technical College
1499,Manhattan Christian College
1500,Manhattan College
1501,Manhattan Hairstyling Academy
1502,Manhattanville College
1503,Manitoba Institute of Trades and Technology
1504,Mansfield University of Pennsylvania
1505,Manuel & Theresa's School of Hair Design
1506,MarJon School of Beauty Culture Ltd
1507,Maria College of Albany
1508,Maria Montessori Teacher Training Center
1509,"Marian College, Marian Health Career Center"
1510,Marian University
1511,Marianopolis College
1512,Maric College - Los Angeles
1513,Maricopa Community Colleges - Chandler-Gilbert Community College
1514,Maricopa Community Colleges - Estrella Mountain Community College
1515,Maricopa Community Colleges - Gateway Community College
1516,Maricopa Community Colleges - Glendale Community College
1517,Maricopa Community Colleges - Mesa Community College
1518,Maricopa Community Colleges - Paradise Valley Community College
1519,Maricopa Community Colleges - Phoenix College
1520,Maricopa Community Colleges - Rio Salado Community College
1521,Maricopa Community Colleges - Scottsdale Community College
1522,Maricopa Community Colleges - South Mountain Community College
1523,Marine Institute
1524,Marinello School of Beauty
1525,Marinello School of Beauty - Burbank
1526,Marinello School of Beauty - Hemet
1527,Marinello School of Beauty - Lake Forest
1528,Marinello School of Beauty - Las Vegas
1529,Marinello School of Beauty - Los Angeles
1530,Marinello School of Beauty - Manhattan
1531,Marinello School of Beauty - Moreno Valley
1532,Marinello School of Beauty - Niantic
1533,Marinello School of Beauty - Reno
1534,Marinello School of Beauty - Sacramento
1535,Marinello School of Beauty - San Francisco
1536,Marinello School of Beauty - Santa Clara
1537,Marinello School of Beauty - Topeka
1538,Marion Technical College
1539,Marist College
1540,Maritime Christian College
1541,Maritime College of Forest Technology
1542,Marlboro College
1543,Marquette University
1544,Marshall University
1545,Martin Community College
1546,Mary Baldwin University
1547,Maryland Beauty Academy - Essex
1548,Maryland Institute College of Art
1549,Marymount California University
1550,Marymount Manhattan College
1551,Maryville University of Saint Louis
1552,Marywood University
1553,Massachusetts Bay Community College
1554,Massachusetts College of Art and Design
1555,Massachusetts College of Liberal Arts
1556,Massachusetts Maritime Academy
1557,Massasoit Community College
1558,Mattia College
1559,Mayfield College
1560,Mayland Community College
1561,Mayo Clinic College of Medicine and Science
1562,Maysville Community and Technical College
1563,Mayville State University
1564,McCann School of Business and Technology
1565,McCann Technical School
1566,McDaniel College
1567,McDowell Technical Community College
1568,McGill University
1569,McHenry County College
1570,McKendree University
1571,McMaster University
1572,McPherson College
1573,Mech-Tech College
1574,Mechanical Trades Institute - Joint Apprenticeship and Training Trust
1575,Med Tech College - Indianapolis
1576,Med-Life Institute - Pompano Beach
1577,MedQuest College
1578,Medaille College
1579,Mediatech Institute
1580,Medical College of Wisconsin
1581,Memorial Hermann Hospital/Memorial Hermann Children's Hospital
1582,Mentor Language Institute
1583,Mercer County Community College
1584,Mercer County Technical Schools - Assunpink Center
1585,Mercer University
1586,Mercy College
1587,Mercyhurst University
1588,Merkaz Bnos High School & Career Institute
1589,Mesabi Range College
1590,Mesalands Community College
1591,Messiah College
1592,Metro Business College of Cape Girardeau
1593,Metro Technology Centers - Springlake
1594,Metropolitan College of New York
1595,Metropolitan Community College
1596,Metropolitan Community College - Kansas City
1597,Metropolitan Learning Institute
1598,Metropolitan State University
1599,Metropolitan State University of Denver
1600,Miami Ad School
1601,Miami Dade College
1602,Miami International University of Art and Design
1603,Miami Lakes Educational Center and Technical College
1604,Miami Regional College
1605,Miami University
1606,Michael's School of Beauty - Augusta
1607,Michigan State University
1608,Michigan Technological University
1609,"Micropower Career Institute, Manhattan"
1610,Mid Michigan College
1611,Mid-America Christian University
1612,"Mid-East CTC, Adult Education"
1613,Mid-Plains Community College - South Campus
1614,Mid-State Technical College
1615,MidAmerica Nazarene University
1616,Middle Georgia State University
1617,Middlebury College
1618,Middlesex Community College - Bedford
1619,Middlesex Community College - Middletown
1620,Middlesex County College
1621,Midland College
1622,Midland University
1623,Midlands Technical College
1624,Midwest Institute
1625,Midwest Technical Institute
1626,Midwest University
1627,Midwestern Career College
1628,Midwestern University
1629,Milan Institute - Palm Desert
1630,Milan Institute - San Antonio
1631,Milan Institute - Visalia
1632,Milan Institute of Cosmetology
1633,Mildred Elley
1634,Miller-Motte Technical College - Clarksville
1635,Miller-Motte Technical College - Lynchburg
1636,Millersville University of Pennsylvania
1637,Milligan College
1638,Millikin University
1639,Milwaukee Area Technical College
1640,Milwaukee School of Engineering
1641,Mineral Area College
1642,Minneapolis Community and Technical College
1643,Minneapolis Media Institute
1644,Minnesota School of Business
1645,Minnesota School of Cosmetology
1646,Minnesota State College Southeast
1647,Minnesota State Community and Technical College
1648,Minnesota State University - Mankato
1649,Minnesota State University - Moorhead
1650,Minnesota West Community and Technical College
1651,Minot State University
1652,Misericordia University
1653,Missio Theological Seminary
1654,Mississippi Barber Academy
1655,Mississippi College
1656,Mississippi Gulf Coast Community College
1657,Mississippi State University
1658,Missouri Baptist University
1659,Missouri College of Cosmetology North
1660,Missouri Southern State University
1661,Missouri State University
1662,Missouri State University - West Plains
1663,Missouri University of Science and Technology
1664,Missouri Valley College
1665,Missouri Western State University
1666,Mitchell Technical Institute
1667,Mitchell's Academy
1668,Moberly Area Community College
1669,Modern Hairstyling Institute
1670,Mohave Community College
1671,Mohawk College of Applied Arts and Technology
1672,Mohawk Valley Community College
1673,Molloy College
1674,Monmouth County Post-Secondary Adult School
1675,Monmouth University
1676,Monroe 2 - Orleans BOCES Center for Workforce Development
1677,Monroe College
1678,Monroe Community College
1679,Monroe County Community College
1680,Montana State University - Billings
1681,Montcalm Community College
1682,Montclair State University
1683,Montessori Education Center of the Rockies
1684,Montessori Institute of North Texas
1685,Montessori Live
1686,Montessori Northwest
1687,Montessori Teacher Education Center - San Francisco Bay Area
1688,Montgomery College
1689,Montgomery County Community College
1690,Montreat College
1691,Moody Bible Institute
1692,Moraine Park Technical College
1693,Moraine Valley Community College
1694,Moravian College
1695,Morgan Community College
1696,Morningside College
1697,Morrison University
1698,Motlow State Community College
1699,Moultrie Technical College
1700,Mount Allison University
1701,Mount Aloysius College
1702,Mount Carmel College of Nursing
1703,Mount Holyoke College
1704,Mount Marty College
1705,Mount Mercy University
1706,Mount Royal University
1707,Mount Saint Mary's University
1708,Mount Saint Vincent University
1709,Mount St Mary's University
1710,Mount St. Joseph University
1711,Mount Vernon Nazarene University
1712,Mount Wachusett Community College
1713,Mount Washington College
1714,Mountain State University
1715,"Mountainland Technical College, Lehi"
1716,Mountwest Community and Technical College
1717,"Mr. Bernard's School of Hair Fashion, Inc."
1718,Ms. Roberts Academy of Hair Design
1719,Mueller College
1720,Muhlenberg College
1721,Multnomah University
1722,Murray State College
1723,Murray State University
1724,Muskegon Community College
1725,MyComputerCareer.com
1726,MyrAngel Beauty Institute
1727,NSCAD University
1728,NTMA Training Centers of Southern California
1729,Naropa University
1730,Nashville State Community College
1731,National Academy of Beauty Arts
1732,National American University - Rapid City
1733,National Aviation Academy
1734,National Beauty College
1735,National Career Institute
1736,National Circus School
1737,National College
1738,National Cryptologic School
1739,National Defense University
1740,National Geospatial Intelligence College
1741,"National Graduate School of Quality Management, Inc."
1742,National Holistic Institute
1743,National Intelligence University
1744,National Latino Education Institute
1745,National Louis University
1746,National Park College
1747,National Personal Training Institute of Colorado
1748,National Personal Training Institute of Columbus
1749,National Personal Training Institute of Orlando
1750,National Theatre Conservatory
1751,National University
1752,National University College - Bayamon
1753,National University College- IBC Institute
1754,National University of Health Sciences
1755,Native Education College
1756,Naugatuck Valley Community College
1757,Navajo Technical University
1758,Naval Chaplaincy School and Center
1759,Naval Postgraduate School
1760,Navarro College
1761,"Navy Medicine Education, Training and Logistics Command"
1762,Nazarene Bible College
1763,Nazarene Theological Seminary
1764,Nazareth College of Rochester
1765,Nebraska Indian Community College
1766,Nebraska Methodist College of Nursing and Allied Health
1767,Nebraska Wesleyan University
1768,NeeCee's College of Cosmetology
1769,Neosho County Community College
1770,Neumann University
1771,Neumont College of Computer Science
1772,Nevada Regional Technical Center
1773,New Brunswick Bible Institute
1774,New Brunswick College of Craft and Design
1775,New Brunswick Community College
1776,New Brunswick Theological Seminary
1777,New Community Career and Technical Institute
1778,New Concept Massage and Beauty School
1779,New England Business Educational Systems
1780,New England College
1781,New England Institute of Technology
1782,New Hampshire Institute of Art
1783,New Hope Christian College
1784,New Horizons Medical Institute
1785,New Jersey City University
1786,New Jersey Institute of Technology
1787,New Mexico Highlands University
1788,New Mexico State University
1789,New Mexico State University - Carlsbad
1790,New Mexico State University - Dona Ana Community College
1791,New Mexico State University at Alamogordo
1792,New Orleans Baptist Theological Seminary
1793,New River Community College
1794,New River Community and Technical College
1795,New York Chiropractic College
1796,"New York Film Academy, New York"
1797,New York Institute of Technology
1798,New York Medical Career Training Center
1799,New York School of Interior Design
1800,New York Theological Seminary
1801,New York University
1802,Newbury College
1803,Newman University
1804,Niagara College
1805,Niagara County Community College
1806,Niagara University
1807,Nichols College
1808,Nicola Valley Institute of Technology
1809,Nicolet Area Technical College
1810,Nipawin Bible College
1811,Nipissing University
1812,Nobel University
1813,North Adrian's Beauty College
1814,North Arkansas College
1815,North Carolina Wesleyan College
1816,North Central College
1817,North Central Kansas Technical College
1818,North Central Michigan College
1819,North Central Missouri College
1820,North Central State College
1821,North Central Texas College
1822,North Country Community College
1823,North Dakota State College of Science
1824,North Dakota State University
1825,North Florida Technical College
1826,North Florida/South Georgia Veterans Health System
1827,North Georgia Technical College
1828,North Hennepin Community College
1829,North Island College
1830,North Park University
1831,North Shore Community College
1832,North West Regional College
1833,NorthWest Arkansas Community College
1834,Northampton Community College
1835,Northcentral Technical College
1836,Northcentral University
1837,Northeast Community College
1838,Northeast Iowa Community College
1839,Northeast Montessori Institute
1840,Northeast Ohio Medical University
1841,Northeast State Community College
1842,Northeast Technical Institute
1843,Northeast Texas Community College
1844,Northeast Wisconsin Technical College
1845,Northeastern Illinois University
1846,Northeastern Junior College
1847,Northeastern Oklahoma A&M College
1848,Northeastern Seminary at Roberts Wesleyan College
1849,Northeastern State University
1850,Northeastern University
1851,Northern Arizona University
1852,Northern Baptist Theological Seminary
1853,Northern Career Institute
1854,Northern College of Applied Arts and Technology
1855,Northern Essex Community College
1856,Northern Illinois University
1857,Northern Industrial Training
1858,Northern Kentucky University
1859,Northern Lights College
1860,Northern Maine Community College
1861,Northern Michigan University
1862,Northern New Mexico College
1863,Northern Oklahoma College
1864,Northern State University
1865,Northern Vermont University
1866,Northern Virginia Community College
1867,Northern Wyoming Community College District - Sheridan College
1868,Northland Community and Technical College
1869,Northland Pioneer College
1870,Northlands College
1871,Northpoint Bible College
1872,"Northshore Technical Community College, Lacombe Campus"
1873,Northwest College
1874,Northwest College School of Beauty
1875,Northwest Community College
1876,Northwest Florida State College
1877,"Northwest Hair Academy, Mount Vernon"
1878,Northwest Kansas Technical College
1879,Northwest Laborers-Employers Training Trust
1880,Northwest Louisiana Technical College
1881,Northwest Mississippi Community College
1882,Northwest Missouri State University
1883,Northwest State Community College
1884,Northwest Technical College
1885,Northwest Vista College
1886,Northwest-Shoals Community College - Muscle Shoals
1887,Northwestern College
1888,Northwestern Michigan College
1889,Northwestern Oklahoma State University
1890,Northwestern State University of Louisiana
1891,Northwestern University
1892,Northwood University
1893,Notre Dame College
1894,Notre Dame de Namur University
1895,Notre Dame of Maryland University
1896,Nouvelle Institute
1897,Nova Scotia Community College
1898,Nova Southeastern University
1899,Nuvani Institute
1900,Nyack College at Nyack College Manhattan Center
1901,OCAD University
1902,Oakland City University
1903,Oakland Community College
1904,Oakland University
1905,Oakton Community College
1906,Ocean County College
1907,Ocean County Vocational-Technical School
1908,Oconee Fall Line Technical College
1909,Ogden Weber Technical College
1910,Oglala Lakota College
1911,Ogle School Hair Skin Nails
1912,Ogle School of Hair Skin Nails
1913,Ogle School of Hair Skin Nails - Hurst
1914,Ohio Business College
1915,Ohio Christian University
1916,Ohio Dominican University
1917,Ohio Northern University
1918,Ohio State School of Cosmetology
1919,Ohio State University
1920,Ohio University - Main Campus
1921,Okaloosa Technical College and Choice High School
1922,Okanagan College
1923,Okefenokee Technical College
1924,Oklahoma Baptist University
1925,Oklahoma Christian University
1926,Oklahoma City Community College
1927,Oklahoma City University
1928,Oklahoma State University
1929,Oklahoma State University - Oklahoma City
1930,Oklahoma State University Institute of Technology - Okmulgee
1931,Oklahoma Wesleyan University
1932,Old Dominion University
1933,Olivet College
1934,Olivet Nazarene University
1935,Olympian Academy of Cosmetology
1936,Onondaga Community College
1937,Onondaga School of Therapeutic Massage
1938,Onondaga-Cortland-Madison BOCES
1939,Oral Roberts University
1940,Orange County Community College
1941,Orange Technical College - Westside Campus
1942,Orange Technical College - Winter Park Campus
1943,Orange Technical College-Mid Florida Campus
1944,Orange-Ulster BOCES
1945,Orangeburg Calhoun Technical College
1946,Oregon Health & Science University
1947,Orion College
1948,Osceola Technical College (oTECH)
1949,Otis College of Art and Design
1950,Ottawa University
1951,Ouachita Baptist University
1952,Our Lady of the Lake University
1953,Owens Community College
1954,Owensboro Community and Technical College
1955,Oxman College
1956,Ozarka College
1957,Ozarks Technical Community College
1958,O’Sullivan College of Montreal
1959,P & A Scholars Beauty School
1960,PC AGE - Jersey City
1961,"PC ProSchools, Inc."
1962,PCI Academy
1963,PJ's College of Cosmetology
1964,Pace University
1965,Pacific College
1966,Pacific College of Oriental Medicine
1967,Pacific Oaks College
1968,Pacific Rim Christian University
1969,Pacific School of Religion
1970,Pacific Union College
1971,Pacific University
1972,Pacific West Academy
1973,Pacifica Graduate Institute
1974,Palm Beach Academy of Health & Beauty
1975,Palm Beach Atlantic University
1976,Palm Beach State College
1977,Palm Harbor Montessori Teacher Education Center
1978,Palmer College of Chiropractic
1979,Palmer Theological Seminary of Eastern University
1980,Palmetto Health
1981,Panola College
1982,Paris Junior College
1983,Park Avenue School of Cosmetology
1984,Park University
1985,"Park West Barber School, LLC"
1986,Parkland College
1987,Partners HealthCare System
1988,Pasco-Hernando State College
1989,Passaic County Community College
1990,Patsy & Rob's Academy of Beauty
1991,Patten University
1992,Paul D Camp Community College
1993,Paul Mitchell The School - Esani
1994,Paul Mitchell The School - Jacksonville
1995,Paul Mitchell The School - Jersey Shore
1996,Paul Mitchell The School - Madison
1997,Paul Mitchell The School Bradley
1998,Paul Mitchell The School Cincinnati
1999,Paul Mitchell The School Escanaba
2000,Paul Mitchell The School Great Lakes
2001,Paul Mitchell the School - Murfreesboro
2002,Paul Mitchell the School - Provo
2003,Paul Mitchell the School - Salt Lake City
2004,Paul Mitchell the School Dallas
2005,Paul Mitchell the School Fayetteville
2006,Paul Mitchell the School Gastonia
2007,Pearl River Community College
2008,Peirce College
2009,Pellissippi State Community College
2010,Peloton College
2011,Pennsylvania College of Technology
2012,Pennsylvania Highlands Community College
2013,Pennsylvania Institute of Technology
2014,Pennsylvania State University
2015,Pensacola State College
2016,Penta Career Center
2017,Pentecostal Theological Seminary
2018,Pepperdine University
2019,Peru State College
2020,Pfeiffer University
2021,Philadelphia College of Osteopathic Medicine
2022,Philadelphia Technician Training
2023,Phillips Community College of the University of Arkansas
2024,Phoebe Ministries
2025,Pickaway-Ross Career and Technology Center
2026,Piedmont College
2027,Piedmont Community College
2028,Piedmont Technical College
2029,Pierce College
2030,Pierpont Community and Technical College
2031,Pike-Lincoln Technical Center
2032,Pikes Peak Community College
2033,Pillar College
2034,Pima Community College
2035,Pima Medical Institute
2036,Pinchot University
2037,Pinellas Technical College - St. Petersburg Campus
2038,Pinnacle Career Institute
2039,Pinnacle College
2040,Pioneer Career and Technology Center
2041,Pioneer Pacific College
2042,Pittsburg State University
2043,Pittsburgh Career Institute
2044,Pittsburgh Technical College
2045,Pittsburgh Theological Seminary
2046,Pivot Point Academy - Bloomingdale
2047,Plymouth State University
2048,Point Loma Nazarene University
2049,Point Park University
2050,Polk State College
2051,Polytechnic Institute of New York University
2052,Pomona Unified School District Adult and Career Education
2053,Ponca City Beauty College
2054,Ponce Paramedical College
2055,Pontifical Catholic University of Puerto Rico
2056,Poplar Bluff Technical Career Center
2057,Portfolio Center
2058,Portland Community College
2059,Post University
2060,Prairie View A & M University
2061,Pratt Community College
2062,Pratt Institute
2063,Praxis Institute
2064,Preferred College of Nursing
2065,Presbyterian Healthcare Services
2066,Prescott College
2067,Presentation College
2068,Prince George's Community College
